"","year","geo","gender","edu","age","age_g","stt","mrg","income","exp1","exp2"
"465",2021,"G1",2,1,86,7,4,3,1482,2592,370
"466",2021,"G1",1,4,48,4,1,2,10433,5650,2240
"467",2021,"G1",1,2,68,6,1,2,5257,1442,1410
"468",2021,"G1",1,4,51,5,1,2,6874,3600,1544
"469",2021,"G1",1,4,44,4,1,2,12606,3800,3905
"470",2021,"G1",2,1,84,7,4,3,466,1340,1
"471",2021,"G1",1,4,37,3,1,2,5683,3171,814
"472",2021,"G1",1,3,53,5,1,2,8873,2310,1149
"473",2021,"G1",1,3,67,6,3,2,3722,881,1650
"474",2021,"G1",2,4,39,3,1,1,6072,2302,1349
"475",2021,"G1",1,3,63,6,3,2,7974,3410,3860
"476",2021,"G1",1,4,29,2,4,1,792,1169,175
"477",2021,"G1",1,3,74,7,4,2,2091,918,371
"478",2021,"G1",2,3,52,5,4,1,1549,630,130
"479",2021,"G1",1,3,59,5,3,2,3934,2074,639
"480",2021,"G1",1,3,46,4,1,2,9006,5440,1203
"481",2021,"G1",2,3,68,6,2,1,1771,674,15
"482",2021,"G1",1,4,40,4,1,2,5926,3040,626
"483",2021,"G1",2,3,51,5,4,4,946,733,1
"484",2021,"G1",1,2,70,7,3,2,2714,3358,33
"485",2021,"G1",1,3,60,6,3,2,7578,2618,1254
"486",2021,"G1",2,2,72,7,4,3,1187,980,160
"487",2021,"G1",1,4,67,6,1,2,8051,1334,1570
"488",2021,"G1",1,4,64,6,1,2,5887,2959,1281
"489",2021,"G1",1,3,62,6,1,2,8328,1844,888
"490",2021,"G1",2,4,32,3,1,1,2900,1672,286
"491",2021,"G1",1,4,47,4,1,2,10357,3550,2264
"492",2021,"G1",1,2,69,6,4,4,898,544,91
"493",2021,"G1",1,3,48,4,3,4,4137,2040,410
"494",2021,"G1",1,4,50,5,1,2,6611,2376,943
"495",2021,"G1",1,4,36,3,1,2,9467,3444,2050
"496",2021,"G1",2,4,34,3,3,1,2031,1342,606
"497",2021,"G1",2,4,73,7,4,3,3363,1812,762
"498",2021,"G1",1,2,77,7,1,2,3420,2070,160
"499",2021,"G1",1,4,52,5,1,2,4171,5345,704
"500",2021,"G1",1,4,48,4,1,2,11589,4440,2893
"501",2021,"G1",1,3,36,3,3,2,5016,3720,715
"502",2021,"G1",1,3,76,7,4,2,1594,1217,193
"503",2021,"G1",1,3,52,5,2,2,7994,4492,636
"504",2021,"G1",1,4,50,5,1,2,12229,4970,2162
"505",2021,"G1",1,4,49,4,1,4,8993,3370,1663
"506",2021,"G1",1,4,49,4,3,2,17354,7980,3426
"507",2021,"G1",1,4,47,4,1,2,8689,5500,1263
"508",2021,"G1",1,4,33,3,1,1,5633,2045,1557
"509",2021,"G1",1,2,79,7,4,2,7114,1066,765
"510",2021,"G1",1,4,34,3,1,1,3243,793,269
"511",2021,"G1",1,4,33,3,1,1,9076,2586,1894
"512",2021,"G1",1,2,73,7,4,2,2000,1224,61
"513",2021,"G1",1,4,29,2,1,1,8605,2102,1800
"514",2021,"G1",2,3,29,2,2,1,1014,1560,37
"515",2021,"G1",1,4,24,2,1,1,2278,1655,51
"516",2021,"G1",1,3,52,5,3,2,3719,2574,708
"517",2021,"G1",1,4,56,5,1,2,12021,4340,2249
"518",2021,"G1",1,4,27,2,1,1,3157,1155,380
"519",2021,"G1",2,3,30,3,2,1,3665,1436,100
"520",2021,"G1",1,4,41,4,1,2,12137,7747,992
"521",2021,"G1",1,4,39,3,1,2,7975,2930,1776
"522",2021,"G1",1,4,48,4,1,2,13409,5139,3030
"523",2021,"G1",1,4,57,5,1,2,6024,6606,561
"524",2021,"G1",1,4,39,3,3,2,2893,2580,1022
"525",2021,"G1",1,2,42,4,1,2,3432,1719,389
"526",2021,"G1",1,4,53,5,2,1,2094,564,194
"527",2021,"G1",1,3,64,6,1,2,6023,1360,1754
"528",2021,"G1",1,4,56,5,1,2,14413,5238,3770
"529",2021,"G1",1,4,35,3,1,1,4163,2370,1158
"530",2021,"G1",1,1,66,6,1,4,2955,2935,102
"531",2021,"G1",2,1,65,6,4,3,2721,1046,186
"532",2021,"G1",1,4,34,3,1,2,6637,2160,973
"533",2021,"G1",1,4,48,4,1,2,13075,3150,3187
"534",2021,"G1",1,4,44,4,1,2,5960,3190,1291
"535",2021,"G1",1,4,61,6,1,2,23606,7770,9809
"536",2021,"G1",2,4,74,7,4,3,5166,2544,944
"537",2021,"G1",1,4,50,5,1,2,16590,5180,3256
"538",2021,"G1",2,4,29,2,1,1,4743,2660,1079
"539",2021,"G1",1,4,79,7,4,2,5953,3150,2061
"540",2021,"G1",1,4,81,7,4,2,1714,1148,410
"541",2021,"G1",1,3,51,5,1,2,13577,7940,2751
"542",2021,"G1",2,3,47,4,4,4,1797,1260,0
"543",2021,"G1",1,4,56,5,3,2,18234,7230,3759
"544",2021,"G1",2,4,40,4,1,1,6084,2689,639
"545",2021,"G2",1,3,40,4,1,2,4138,3592,536
"546",2021,"G1",2,1,76,7,2,2,3035,1569,276
"547",2021,"G1",1,1,76,7,3,2,3459,2308,805
"548",2021,"G1",1,3,60,6,3,2,8821,4520,1423
"549",2021,"G1",1,4,64,6,1,2,5503,2822,535
"550",2021,"G1",1,3,79,7,4,2,1975,1203,114
"551",2021,"G1",2,4,32,3,1,1,6746,2264,966
"552",2021,"G1",1,2,64,6,3,2,12045,3110,1525
"553",2021,"G1",2,1,71,7,4,3,788,356,1
"554",2021,"G1",1,4,52,5,1,2,10097,5650,1986
"555",2021,"G1",1,3,29,2,3,2,2737,1671,501
"556",2021,"G1",2,1,69,6,1,3,4043,2445,313
"557",2021,"G1",1,4,38,3,3,2,5027,4458,153
"558",2021,"G1",1,4,42,4,3,2,14013,6390,1619
"559",2021,"G1",1,4,53,5,3,2,6716,3170,1631
"560",2021,"G1",1,3,52,5,2,2,16038,4340,1340
"561",2021,"G1",2,4,37,3,4,1,1565,1250,767
"562",2021,"G1",1,3,66,6,1,2,5055,2540,471
"563",2021,"G1",1,3,51,5,2,1,2260,1510,29
"564",2021,"G1",1,1,70,7,4,4,763,778,1
"565",2021,"G1",2,1,69,6,1,3,3075,740,191
"566",2021,"G1",1,4,37,3,2,2,4188,2316,243
"567",2021,"G1",2,4,23,2,1,1,2239,1462,156
"568",2021,"G1",1,4,52,5,1,2,17128,5404,4572
"569",2021,"G1",1,4,50,5,3,2,102535,13740,23438
"570",2021,"G1",1,4,53,5,1,2,27956,7800,7230
"571",2021,"G1",1,4,47,4,1,2,6122,4050,1060
"572",2021,"G1",1,4,48,4,1,2,4358,4716,1157
"573",2021,"G1",1,4,68,6,3,2,14068,3528,1311
"574",2021,"G1",1,1,70,7,3,2,3759,1884,236
"575",2021,"G1",1,4,37,3,1,2,11474,2889,1919
"576",2021,"G1",2,4,54,5,3,4,3119,1500,773
"577",2021,"G1",2,1,68,6,3,3,2212,1030,145
"578",2021,"G1",2,3,68,6,4,2,9270,2840,1923
"579",2021,"G1",2,3,85,7,4,3,1514,1188,0
"580",2021,"G1",1,4,73,7,3,2,29924,5600,8695
"581",2021,"G1",1,4,56,5,4,2,24281,6050,2664
"582",2021,"G1",1,4,45,4,1,2,15203,6134,3633
"583",2021,"G1",1,4,64,6,3,2,8408,4800,1487
"584",2021,"G1",2,4,57,5,3,1,8052,2830,2651
"585",2021,"G1",2,2,68,6,2,3,923,966,101
"586",2021,"G1",1,4,66,6,1,2,40625,4250,11658
"587",2021,"G1",2,4,54,5,2,1,1513,1080,126
"588",2021,"G1",1,4,45,4,1,2,11065,5030,2504
"589",2021,"G1",1,3,47,4,1,2,4482,3181,1043
"590",2021,"G1",2,3,77,7,2,3,1096,803,11
"591",2021,"G1",2,1,83,7,4,3,1070,1001,1
"592",2021,"G1",1,4,43,4,1,2,3272,1388,83
"593",2021,"G1",1,3,61,6,3,2,11734,3850,794
"594",2021,"G1",1,1,63,6,2,1,2012,1095,45
"595",2021,"G1",1,1,67,6,2,2,3817,1070,66
"596",2021,"G1",1,4,62,6,4,2,8638,3600,682
"597",2021,"G1",1,4,65,6,1,2,16955,5040,3678
"598",2021,"G1",1,4,73,7,4,2,4553,3372,1242
"599",2021,"G1",1,4,56,5,1,2,6516,4485,1581
"600",2021,"G1",1,3,52,5,2,2,7523,4330,1190
"601",2021,"G1",1,4,67,6,4,2,16159,6420,3646
"602",2021,"G1",1,4,25,2,1,1,6485,2204,1454
"603",2021,"G1",1,4,59,5,1,2,38115,20220,16558
"604",2021,"G1",2,4,42,4,3,4,5604,5260,2671
"605",2021,"G1",1,3,45,4,1,2,3154,1870,353
"606",2021,"G1",1,4,39,3,1,2,6636,3185,1584
"607",2021,"G1",1,4,31,3,1,1,4318,803,1019
"608",2021,"G1",1,4,46,4,1,2,12340,8180,6110
"609",2021,"G1",2,4,43,4,4,3,2020,2800,1101
"610",2021,"G1",2,3,72,7,4,4,3507,2060,90
"611",2021,"G1",1,4,84,7,4,2,8526,5636,3070
"612",2021,"G1",1,4,68,6,4,2,2437,2600,398
"613",2021,"G1",2,4,37,3,1,2,8467,2518,1527
"614",2021,"G1",1,2,65,6,2,2,2142,1218,113
"615",2021,"G1",1,3,40,4,1,2,8419,2542,1858
"616",2021,"G1",2,3,43,4,1,4,3034,1890,269
"617",2021,"G1",1,3,48,4,2,1,573,1035,48
"618",2021,"G1",1,3,49,4,3,2,8067,4600,1284
"619",2021,"G1",1,4,40,4,1,2,8284,5860,1823
"620",2021,"G1",1,3,61,6,3,2,11590,3250,1422
"621",2021,"G1",1,3,54,5,1,3,3271,1432,314
"622",2021,"G2",2,4,79,7,4,1,737,667,43
"623",2021,"G2",1,2,74,7,4,2,1939,1521,231
"624",2021,"G2",2,1,82,7,4,3,860,320,1
"625",2021,"G2",1,3,51,5,3,2,7452,2587,977
"626",2021,"G2",1,4,61,6,1,2,2690,1625,335
"627",2021,"G2",2,1,71,7,3,3,6252,1732,228
"628",2021,"G2",1,2,48,4,1,2,6042,2455,1196
"629",2021,"G2",1,4,40,4,3,1,6911,1380,1318
"630",2021,"G2",1,1,80,7,3,2,2264,1275,2095
"631",2021,"G2",1,4,44,4,1,2,10404,4800,1445
"632",2021,"G2",1,4,44,4,3,2,6243,3654,1081
"633",2021,"G2",1,4,39,3,1,2,9893,2352,1727
"634",2021,"G2",2,1,69,6,4,4,1632,1202,1
"635",2021,"G2",2,1,79,7,3,3,1090,736,277
"636",2021,"G2",1,4,50,5,1,2,12631,5780,6378
"637",2021,"G2",1,3,26,2,4,4,3364,2930,493
"638",2021,"G2",1,4,57,5,2,2,3488,1330,523
"639",2021,"G2",1,4,63,6,3,2,6567,2868,1132
"640",2021,"G2",1,4,54,5,1,2,12234,11217,1637
"641",2021,"G2",1,4,61,6,4,2,18265,3400,693
"642",2021,"G2",1,2,71,7,4,2,6171,2810,570
"643",2021,"G2",1,3,45,4,2,4,3433,3006,220
"644",2021,"G2",1,1,87,7,4,2,2077,1030,29
"645",2021,"G2",1,3,59,5,3,4,2443,1706,35
"646",2021,"G2",1,2,61,6,3,2,2017,1550,201
"647",2021,"G2",2,2,79,7,2,3,1560,820,303
"648",2021,"G2",2,1,80,7,4,3,773,471,6
"649",2021,"G2",1,4,40,4,3,2,4793,2240,1096
"650",2021,"G2",1,4,40,4,1,2,5892,2593,620
"651",2021,"G2",2,4,74,7,4,2,4722,2864,752
"652",2021,"G2",1,2,82,7,3,2,1444,1146,349
"653",2021,"G2",1,4,36,3,1,2,14518,2120,1578
"654",2021,"G2",1,4,51,5,1,2,5218,2326,522
"655",2021,"G2",1,3,92,7,4,2,4353,1034,78
"656",2021,"G2",1,3,57,5,1,2,2289,1734,561
"657",2021,"G2",1,3,60,6,1,2,6517,3910,1736
"658",2021,"G2",1,3,31,3,1,1,3404,1870,585
"659",2021,"G2",1,2,65,6,4,2,3841,1062,390
"660",2021,"G2",1,2,57,5,4,4,2045,1913,170
"661",2021,"G2",1,4,35,3,1,1,5841,1742,1721
"662",2021,"G2",2,3,44,4,2,4,2200,1030,316
"663",2021,"G2",1,4,78,7,4,2,2315,1607,201
"664",2021,"G2",1,1,53,5,3,2,6359,2907,568
"665",2021,"G2",1,3,67,6,2,2,5624,3808,658
"666",2021,"G2",1,3,55,5,1,2,7962,5288,1869
"667",2021,"G2",1,3,39,3,1,2,4886,1653,552
"668",2021,"G2",1,2,77,7,4,2,5860,3070,1802
"669",2021,"G2",2,3,54,5,2,1,2110,1456,6
"670",2021,"G2",2,3,72,7,4,3,463,615,0
"671",2021,"G2",1,4,45,4,4,2,5840,3330,1123
"672",2021,"G2",1,4,58,5,1,2,10682,6290,1614
"673",2021,"G2",1,1,65,6,3,4,2121,1170,196
"674",2021,"G2",1,3,56,5,1,2,3958,1236,1831
"675",2021,"G2",2,3,36,3,4,3,2351,844,148
"676",2021,"G2",1,4,39,3,1,2,12302,3492,932
"677",2021,"G2",1,4,62,6,4,2,8048,3540,884
"678",2021,"G2",1,2,62,6,2,2,4995,2600,232
"679",2021,"G2",2,4,35,3,1,1,2963,1045,1002
"680",2021,"G2",1,1,54,5,2,2,1717,1382,107
"681",2021,"G2",1,1,65,6,3,2,5330,3930,330
"682",2021,"G2",1,2,65,6,4,2,8536,4072,1053
"683",2021,"G2",1,4,82,7,4,2,5306,2216,646
"684",2021,"G2",1,4,74,7,4,2,4817,2150,2239
"685",2021,"G2",1,3,54,5,2,2,6618,3840,616
"686",2021,"G2",1,4,43,4,1,2,5580,2500,687
"687",2021,"G2",1,4,36,3,1,2,4856,2400,667
"688",2021,"G2",2,1,66,6,3,3,2213,1931,146
"689",2021,"G2",1,3,51,5,3,1,3591,1738,175
"690",2021,"G2",1,4,45,4,1,2,7792,4418,1555
"691",2021,"G2",1,3,69,6,3,2,5183,1910,1964
"692",2021,"G2",1,1,82,7,2,2,1457,980,13
"693",2021,"G2",2,1,60,6,2,3,2497,1414,228
"694",2021,"G2",1,3,62,6,2,4,2117,1787,312
"695",2021,"G2",2,2,60,6,4,4,751,650,5
"696",2021,"G2",1,1,64,6,2,4,1100,980,58
"697",2021,"G2",1,3,47,4,1,2,6748,3080,1187
"698",2021,"G2",1,4,51,5,1,2,10936,4660,2515
"699",2021,"G2",1,4,32,3,1,2,5229,2110,1345
"700",2021,"G2",1,1,69,6,4,2,1769,1454,223
"701",2021,"G2",2,1,74,7,4,3,937,570,57
"702",2021,"G2",2,4,25,2,4,1,1880,1140,98
"703",2021,"G2",1,4,50,5,1,2,9060,3490,1347
"704",2021,"G2",1,3,62,6,2,2,3076,2046,886
"705",2021,"G2",1,4,39,3,3,2,2262,1690,633
"706",2021,"G2",1,3,62,6,3,2,3948,2836,123
"707",2021,"G2",1,3,41,4,2,1,3121,1512,427
"708",2021,"G2",2,1,78,7,4,3,1010,935,36
"709",2021,"G2",2,4,38,3,3,2,3798,3280,743
"710",2021,"G2",1,3,65,6,3,2,11879,4122,1243
"711",2021,"G2",2,3,59,5,1,4,2912,1755,212
"712",2021,"G2",2,1,84,7,4,3,1341,565,13
"713",2021,"G2",1,3,49,4,1,2,7230,4930,1073
"714",2021,"G2",2,2,51,5,2,4,2245,1570,145
"715",2021,"G2",1,4,40,4,1,4,4246,2986,1185
"716",2021,"G2",1,3,32,3,3,2,5932,3524,281
"717",2021,"G2",2,3,56,5,1,4,2002,1462,155
"718",2021,"G2",1,3,64,6,3,2,4150,1063,699
"719",2021,"G2",2,3,66,6,4,3,2802,1498,261
"720",2021,"G2",1,3,61,6,3,1,1786,1490,71
"721",2021,"G2",2,2,62,6,3,3,4013,1420,699
"722",2021,"G2",1,4,57,5,1,2,6151,3110,1160
"723",2021,"G2",1,3,54,5,3,4,5359,2030,121
"724",2021,"G2",1,4,48,4,3,2,4205,2990,709
"725",2021,"G2",1,4,47,4,3,2,19548,5292,3402
"726",2021,"G2",2,1,73,7,4,3,1096,422,16
"727",2021,"G2",1,3,64,6,1,2,2772,1648,250
"728",2021,"G2",1,2,79,7,2,2,1809,971,87
"729",2021,"G2",2,1,78,7,4,3,1090,474,25
"730",2021,"G2",1,3,76,7,4,2,5064,3220,178
"731",2021,"G2",1,4,35,3,1,2,10440,2398,2312
"732",2021,"G2",1,4,30,3,1,2,5009,3260,1294
"733",2021,"G2",1,4,44,4,1,2,11535,4146,2273
"734",2021,"G2",1,3,63,6,3,2,2026,1171,349
"735",2021,"G2",1,3,78,7,2,2,2283,1567,106
"736",2021,"G2",1,2,63,6,2,4,310,1380,61
"737",2021,"G2",2,4,81,7,4,3,2088,1604,371
"738",2021,"G2",2,1,71,7,1,3,1988,1240,249
"739",2021,"G2",1,3,42,4,1,2,4583,3465,1225
"740",2021,"G2",1,3,32,3,1,2,7371,1870,2018
"741",2021,"G2",1,3,81,7,4,2,3471,2811,811
"742",2021,"G2",1,4,57,5,1,2,7044,4439,897
"743",2021,"G2",1,3,64,6,3,2,1788,1370,115
"744",2021,"G2",1,2,57,5,1,1,4547,2657,975
"745",2021,"G2",1,1,69,6,3,2,2273,1624,51
"746",2021,"G2",2,1,76,7,4,4,741,650,23
"747",2021,"G2",2,4,31,3,3,2,8084,2680,969
"748",2021,"G2",1,3,47,4,3,2,2210,1056,247
"749",2021,"G2",1,4,57,5,4,2,1424,961,50
"750",2021,"G2",2,1,76,7,4,3,660,406,1
"751",2021,"G2",2,4,27,2,1,1,5361,1604,931
"752",2021,"G2",1,3,53,5,3,2,8434,4430,905
"753",2021,"G2",2,1,94,7,4,3,561,412,5
"754",2021,"G2",1,1,75,7,2,2,3274,1286,235
"755",2021,"G2",1,1,77,7,3,2,2831,1557,6
"756",2021,"G2",1,4,52,5,1,2,13243,4700,2668
"757",2021,"G2",1,3,56,5,3,1,3650,2310,502
"758",2021,"G2",1,3,71,7,4,2,1792,1698,128
"759",2021,"G2",1,4,60,6,4,1,2133,1206,0
"760",2021,"G2",2,1,62,6,3,3,1662,622,103
"761",2021,"G2",1,4,47,4,3,2,5193,5330,2580
"762",2021,"G2",2,4,25,2,1,1,1479,1703,182
"763",2021,"G2",1,4,81,7,4,2,1561,2055,284
"764",2021,"G2",1,3,54,5,3,2,7175,2760,891
"765",2021,"G2",2,1,73,7,3,3,3557,3213,281
"766",2021,"G2",1,2,59,5,4,2,1972,3250,817
"767",2021,"G2",2,3,63,6,4,3,5194,1394,405
"768",2021,"G2",1,1,57,5,2,2,4479,1696,563
"769",2021,"G2",1,3,40,4,2,1,1873,1390,77
"770",2021,"G2",2,1,85,7,4,3,985,396,11
"771",2021,"G2",2,1,74,7,4,3,1569,709,65
"772",2021,"G2",1,3,68,6,4,2,3198,2150,174
"773",2021,"G2",1,4,54,5,1,2,4930,3530,1696
"774",2021,"G2",1,4,74,7,4,2,5211,3153,654
"775",2021,"G2",1,4,60,6,1,2,10999,7144,2074
"776",2021,"G2",1,4,41,4,1,2,6583,3416,1122
"777",2021,"G2",1,3,57,5,1,2,15468,2760,2453
"778",2021,"G2",2,1,70,7,2,4,1165,916,54
"779",2021,"G2",1,3,54,5,3,4,4795,1936,385
"780",2021,"G2",1,1,75,7,2,2,2507,1146,75
"781",2021,"G2",1,4,91,7,1,2,9078,8786,1490
"782",2021,"G2",1,1,68,6,4,4,1016,845,5
"783",2021,"G2",2,3,74,7,4,4,802,694,0
"784",2021,"G2",1,3,47,4,1,4,6336,2491,2535
"785",2021,"G2",2,1,84,7,4,3,1633,1170,1
"786",2021,"G2",1,3,78,7,3,3,2966,1752,62
"787",2021,"G2",2,2,56,5,1,4,1810,787,136
"788",2021,"G2",1,3,70,7,4,2,990,1962,366
"789",2021,"G2",1,3,79,7,4,2,2914,1458,132
"790",2021,"G2",1,3,66,6,3,2,5512,1797,339
"791",2021,"G2",1,2,63,6,2,2,1795,1318,104
"792",2021,"G2",1,4,64,6,4,4,2659,2250,367
"793",2021,"G2",2,1,64,6,2,2,2919,3150,103
"794",2021,"G2",1,4,65,6,3,2,6498,2500,1295
"795",2021,"G2",2,1,74,7,4,3,747,473,1
"796",2021,"G2",1,1,88,7,3,2,1681,965,30
"797",2021,"G2",1,4,53,5,1,2,12373,2910,3837
"798",2021,"G2",2,1,80,7,4,3,692,502,91
"799",2021,"G2",1,3,47,4,3,2,9016,4180,1176
"800",2021,"G2",2,4,56,5,1,4,3299,2060,329
"801",2021,"G2",1,3,70,7,4,2,12705,4804,1414
"802",2021,"G2",2,3,58,5,1,2,5990,2994,505
"803",2021,"G2",1,3,48,4,3,2,7678,5436,548
"804",2021,"G2",1,4,65,6,4,2,5108,2222,2473
"805",2021,"G2",1,4,60,6,4,2,8553,3800,572
"806",2021,"G2",1,1,72,7,4,2,3276,2772,329
"807",2021,"G2",1,3,59,5,1,2,5848,2524,993
"808",2021,"G2",1,1,63,6,3,2,9314,2042,2001
"809",2021,"G2",1,3,62,6,2,2,4512,1870,1005
"810",2021,"G2",1,1,77,7,4,2,2495,1430,111
"811",2021,"G2",1,2,64,6,2,2,5716,1076,301
"812",2021,"G2",1,4,54,5,1,2,8240,3316,1485
"813",2021,"G2",1,3,45,4,3,2,7320,5385,142
"814",2021,"G2",2,1,67,6,2,3,1051,956,58
"815",2021,"G2",1,4,59,5,2,2,7254,3250,470
"816",2021,"G2",2,1,78,7,2,3,926,787,181
"817",2021,"G2",1,4,48,4,3,2,5491,1536,831
"818",2021,"G2",1,4,41,4,1,2,5895,3200,548
"819",2021,"G2",1,4,67,6,3,2,1340,1690,241
"820",2021,"G2",1,4,30,3,1,1,4336,1584,717
"821",2021,"G2",1,2,54,5,2,1,2133,1666,72
"822",2021,"G2",1,4,36,3,1,2,7095,4110,1073
"823",2021,"G1",2,4,35,3,4,1,3097,1339,217
"824",2021,"G1",2,3,60,6,1,4,2328,1328,277
"825",2021,"G1",1,3,76,7,2,2,2245,1224,343
"826",2021,"G1",1,4,45,4,1,2,12920,5530,2404
"827",2021,"G2",1,1,64,6,3,2,3706,1856,24
"828",2021,"G2",2,1,76,7,2,3,1041,470,111
"829",2021,"G2",1,2,78,7,4,2,2371,1352,108
"830",2021,"G2",2,4,30,3,1,1,3274,2428,1033
"831",2021,"G2",1,4,53,5,1,2,21559,8000,4738
"832",2021,"G2",1,4,51,5,3,2,18742,3870,3767
"833",2021,"G1",1,3,55,5,3,2,12244,7100,2920
"834",2021,"G1",1,3,59,5,2,2,9056,4204,1267
"835",2021,"G1",2,4,45,4,1,4,5834,2670,337
"836",2021,"G1",1,4,34,3,1,2,4773,2189,450
"837",2021,"G1",1,3,59,5,4,4,2678,1575,329
"838",2021,"G1",2,4,34,3,2,1,2636,1450,287
"839",2021,"G2",1,1,64,6,4,3,4520,2221,89
"840",2021,"G2",1,2,68,6,3,2,10263,2974,4162
"841",2021,"G2",1,3,81,7,3,2,3702,2530,133
"842",2021,"G2",1,4,46,4,3,2,9068,3834,948
"843",2021,"G2",2,4,50,5,1,2,11065,4054,1602
"844",2021,"G2",1,3,26,2,1,2,3616,2394,510
"845",2021,"G2",1,3,47,4,1,2,5123,3100,516
"846",2021,"G1",1,4,49,4,1,1,3054,1157,988
"847",2021,"G1",1,3,68,6,1,2,8976,2239,861
"848",2021,"G1",1,4,51,5,1,2,17825,2904,3202
"849",2021,"G1",1,4,79,7,4,2,1316,1000,36
"850",2021,"G1",1,4,53,5,3,2,6259,4062,768
"851",2021,"G2",1,1,84,7,3,3,2148,1353,1
"852",2021,"G2",2,1,79,7,4,3,983,681,1
"853",2021,"G2",1,1,81,7,3,2,4212,1328,152
"854",2021,"G2",2,2,63,6,4,4,854,1330,5
"855",2021,"G2",1,4,59,5,2,2,2787,1713,606
"856",2021,"G2",1,4,44,4,1,2,7663,4560,1546
"857",2021,"G1",1,4,67,6,4,4,3201,2324,232
"858",2021,"G1",2,1,76,7,4,3,977,821,30
"859",2021,"G1",1,3,63,6,3,2,5891,2428,1846
"860",2021,"G1",1,3,68,6,3,2,3610,1858,959
"861",2021,"G1",1,3,48,4,1,2,6345,3061,618
"862",2021,"G2",1,3,61,6,2,1,1029,1176,323
"863",2021,"G2",1,4,54,5,1,2,10814,5847,1883
"864",2021,"G2",1,4,82,7,4,2,3168,2350,273
"865",2021,"G2",1,3,67,6,3,2,20423,4820,2012
"866",2021,"G2",1,1,71,7,4,2,2458,2030,75
"867",2021,"G2",1,4,50,5,1,2,6254,3659,2219
"868",2021,"G2",1,4,48,4,1,2,13185,6846,1675
"869",2021,"G1",1,3,66,6,2,2,2333,1962,178
"870",2021,"G1",1,4,39,3,1,2,5374,4220,925
"871",2021,"G1",1,3,54,5,1,2,5323,2760,590
"872",2021,"G2",1,4,36,3,1,1,8271,2543,1039
"873",2021,"G2",1,3,49,4,3,2,5669,3748,1519
"874",2021,"G2",1,4,70,7,2,2,4770,1825,1373
"875",2021,"G2",2,1,84,7,4,3,1604,694,1
"876",2021,"G1",1,4,44,4,3,2,17633,9390,5863
"877",2021,"G1",2,4,44,4,1,1,3818,1878,674
"878",2021,"G1",2,3,44,4,1,4,2031,1784,189
"879",2021,"G1",1,3,50,5,2,2,3943,1680,277
"880",2021,"G1",1,2,60,6,2,2,495,1954,325
"881",2021,"G2",2,4,45,4,3,4,3132,2150,493
"882",2021,"G2",1,3,54,5,1,2,8959,3686,2334
"883",2021,"G2",2,1,69,6,4,4,1038,634,1
"884",2021,"G2",1,3,47,4,3,2,9332,4060,2108
"885",2021,"G2",2,2,73,7,3,3,2784,1184,42
"886",2021,"G1",1,4,36,3,1,2,6348,2719,1212
"887",2021,"G1",1,4,35,3,1,2,10672,4035,2100
"888",2021,"G1",1,4,60,6,1,1,4740,1626,29
"889",2021,"G1",2,1,83,7,2,3,725,651,113
"890",2021,"G1",1,3,57,5,1,2,12173,8028,2889
"891",2021,"G1",1,3,41,4,1,2,3927,2437,468
"892",2021,"G2",1,4,63,6,1,4,2002,1314,213
"893",2021,"G2",1,3,55,5,1,2,5261,2260,850
"894",2021,"G2",2,3,44,4,2,4,1864,2380,255
"895",2021,"G2",1,1,61,6,2,2,4612,2382,307
"896",2021,"G2",1,4,45,4,1,2,13570,3460,2418
"897",2021,"G2",1,3,57,5,3,2,9287,6578,2935
"898",2021,"G1",1,4,46,4,1,2,8350,4260,1643
"899",2021,"G1",1,2,74,7,4,2,1360,1230,134
"900",2021,"G2",1,4,60,6,1,2,6634,4080,1323
"901",2021,"G2",1,4,54,5,1,2,4887,2012,776
"902",2021,"G2",2,3,38,3,2,4,3094,2790,219
"903",2021,"G2",1,4,55,5,3,4,5556,3300,674
"904",2021,"G2",1,4,50,5,3,2,12690,3691,1418
"905",2021,"G2",1,3,40,4,3,4,2503,1875,66
"906",2021,"G2",1,4,58,5,1,2,11622,2320,1759
"907",2021,"G1",1,4,71,7,1,2,9806,3342,3559
"908",2021,"G1",2,4,27,2,3,1,4560,4080,310
"909",2021,"G1",2,1,68,6,4,3,1632,1684,153
"910",2021,"G1",1,2,51,5,1,2,3086,1961,569
"911",2021,"G1",1,3,55,5,3,2,7781,2478,1071
"912",2021,"G1",2,1,70,7,2,3,1149,1180,320
"913",2021,"G1",1,3,45,4,1,1,3571,1483,346
"914",2021,"G2",1,3,52,5,3,4,5346,5602,1058
"915",2021,"G2",2,1,86,7,4,3,3529,2262,223
"916",2021,"G2",1,3,62,6,3,2,5104,4171,1920
"917",2021,"G2",1,4,40,4,1,2,9185,5020,1875
"918",2021,"G2",1,4,37,3,1,2,6716,3772,1364
"919",2021,"G2",1,4,37,3,1,2,10793,2012,2120
"920",2021,"G2",1,1,85,7,4,3,546,339,31
"921",2021,"G1",1,2,61,6,2,2,2108,2360,147
"922",2021,"G1",2,3,74,7,4,4,1031,708,0
"923",2021,"G1",1,3,62,6,4,2,2467,1740,164
"924",2021,"G1",1,4,51,5,1,2,12596,5760,2222
"925",2021,"G2",1,3,53,5,1,4,2261,1805,222
"926",2021,"G2",1,3,64,6,1,2,8438,2258,1710
